국가	시점	의약품	데이터
영국	2009	제산제	1.1
영국	2009	소화성궤양 및 위장용 약물	65.2
영국	2009	당뇨 약물	70.5
영국	2009	심장 배당체	3.4
영국	2009	항 부정맥제	1.7
영국	2009	이뇨제	67.5
영국	2009	진통제	30.4
영국	2009	수면제 및 진정제	11.6
영국	2009	항우울제	60.9
영국	2010	소화관 및 신진대사	187.3
영국	2010	제산제	1
영국	2010	소화성궤양 및 위장용 약물	71.4
영국	2010	당뇨 약물	74.9
영국	2010	심장 배당체	3.2
영국	2010	항 부정맥제	1.7
영국	2010	이뇨제	65.9
영국	2010	진통제	32.4
영국	2010	수면제 및 진정제	11.5
영국	2010	항우울제	65.9
영국	2011	소화관 및 신진대사	196.6
영국	2011	제산제	1
영국	2011	소화성궤양 및 위장용 약물	77.1
영국	2011	당뇨 약물	77.8
영국	2011	심장 배당체	3
영국	2011	항 부정맥제	1.6
영국	2011	이뇨제	63.3
영국	2011	진통제	34.1
영국	2011	수면제 및 진정제	11.1
영국	2011	항우울제	70.7
영국	2012	소화관 및 신진대사	206.4
영국	2012	제산제	0.8
영국	2012	소화성궤양 및 위장용 약물	84.3
영국	2012	당뇨 약물	79.9
영국	2012	심장 배당체	2.8
영국	2012	항 부정맥제	1.5
영국	2012	이뇨제	61.2
영국	2012	진통제	35.8
영국	2012	수면제 및 진정제	10.6
영국	2012	항우울제	75
영국	2013	소화관 및 신진대사	219.3
영국	2013	제산제	0.6
영국	2013	소화성궤양 및 위장용 약물	93.2
영국	2013	당뇨 약물	82.3
영국	2013	심장 배당체	2.7
영국	2013	항 부정맥제	1.4
영국	2013	이뇨제	60.3
영국	2013	향균제	20.4
영국	2013	진통제	43.4
영국	2013	수면제 및 진정제	11.1
영국	2013	항우울제	82.3
영국	2014	소화관 및 신진대사	226.5
영국	2014	제산제	0.6
영국	2014	소화성궤양 및 위장용 약물	98.4
영국	2014	당뇨 약물	83.6
영국	2014	심장 배당체	2.5
영국	2014	항 부정맥제	1.4
영국	2014	이뇨제	58.1
영국	2014	향균제	20.8
영국	2014	진통제	44.2
영국	2014	수면제 및 진정제	10.9
영국	2014	항우울제	87.8
영국	2015	소화관 및 신진대사	232
영국	2015	제산제	0.6
영국	2015	소화성궤양 및 위장용 약물	103.2
영국	2015	당뇨 약물	84.7
영국	2015	심장 배당체	2.3
영국	2015	항 부정맥제	1.3
영국	2015	이뇨제	55.5
영국	2015	향균제	20.2
영국	2015	진통제	43.9
영국	2015	수면제 및 진정제	10.5
영국	2015	항우울제	94.2
영국	2016	소화관 및 신진대사	235.6
영국	2016	제산제	0.5
영국	2016	소화성궤양 및 위장용 약물	106.1
영국	2016	당뇨 약물	85.3
영국	2016	심장 배당체	2.1
영국	2016	항 부정맥제	1.3
영국	2016	이뇨제	53
영국	2016	향균제	19.7
영국	2016	진통제	43.1
영국	2016	수면제 및 진정제	10.2
영국	2016	항우울제	100.1
영국	2017	소화관 및 신진대사	241.8
영국	2017	제산제	0.5
영국	2017	소화성궤양 및 위장용 약물	109.2
영국	2017	당뇨 약물	84.5
영국	2017	심장 배당체	2
영국	2017	항 부정맥제	1.3
영국	2017	이뇨제	50.3
영국	2017	향균제	19.4
영국	2017	진통제	41.7
영국	2017	수면제 및 진정제	10.1
영국	2017	항우울제	107.9
영국	2018	향균제	18.8
영국	2019	향균제	18.2
아프리카	1998	소화관 및 신진대사	
아프리카	1998	제산제	
아프리카	1998	소화성궤양 및 위장용 약물	
아프리카	1998	당뇨 약물	
아프리카	1998	심장 배당체	
아프리카	1998	항 부정맥제	
아프리카	1998	이뇨제	
아프리카	1998	향균제	
아프리카	1998	진통제	
아프리카	1998	수면제 및 진정제	
아프리카	1998	항우울제	
아프리카	1999	소화관 및 신진대사	
아프리카	1999	제산제	
아프리카	1999	소화성궤양 및 위장용 약물	
아프리카	1999	당뇨 약물	
아프리카	1999	심장 배당체	
아프리카	1999	항 부정맥제	
아프리카	1999	이뇨제	
아프리카	1999	향균제	
아프리카	1999	진통제	
아프리카	1999	수면제 및 진정제	
아프리카	1999	항우울제	
아프리카	2000	소화관 및 신진대사	
아프리카	2000	제산제	
아프리카	2000	소화성궤양 및 위장용 약물	
아프리카	2000	당뇨 약물	
아프리카	2000	심장 배당체	
아프리카	2000	항 부정맥제	
아프리카	2000	이뇨제	
아프리카	2000	향균제	
아프리카	2000	진통제	
아프리카	2000	수면제 및 진정제	
아프리카	2000	항우울제	
아프리카	2001	소화관 및 신진대사	
아프리카	2001	제산제	
아프리카	2001	소화성궤양 및 위장용 약물	
아프리카	2001	당뇨 약물	
아프리카	2001	심장 배당체	
아프리카	2001	항 부정맥제	
아프리카	2001	이뇨제	
아프리카	2001	향균제	
아프리카	2001	진통제	
아프리카	2001	수면제 및 진정제	
아프리카	2001	항우울제	
아프리카	2002	소화관 및 신진대사	
아프리카	2002	제산제	
아프리카	2002	소화성궤양 및 위장용 약물	
아프리카	2002	당뇨 약물	
아프리카	2002	심장 배당체	
아프리카	2002	항 부정맥제	
아프리카	2002	이뇨제	
아프리카	2002	향균제	
아프리카	2002	진통제	
아프리카	2002	수면제 및 진정제	
아프리카	2002	항우울제	
아프리카	2003	소화관 및 신진대사	
아프리카	2003	제산제	
아프리카	2003	소화성궤양 및 위장용 약물	
아프리카	2003	당뇨 약물	
아프리카	2003	심장 배당체	
아프리카	2003	항 부정맥제	
아프리카	2003	이뇨제	
아프리카	2003	향균제	
아프리카	2003	진통제	
아프리카	2003	수면제 및 진정제	
아프리카	2003	항우울제	
아프리카	2004	소화관 및 신진대사	
아프리카	2004	제산제	
아프리카	2004	소화성궤양 및 위장용 약물	
아프리카	2004	당뇨 약물	
아프리카	2004	심장 배당체	
아프리카	2004	항 부정맥제	
아프리카	2004	이뇨제	
아프리카	2004	향균제	
아프리카	2004	진통제	
아프리카	2004	수면제 및 진정제	
아프리카	2004	항우울제	
아프리카	2005	소화관 및 신진대사	
아프리카	2005	제산제	
아프리카	2005	소화성궤양 및 위장용 약물	
아프리카	2005	당뇨 약물	
아프리카	2005	심장 배당체	
아프리카	2005	항 부정맥제	
아프리카	2005	이뇨제	
아프리카	2005	향균제	
아프리카	2005	진통제	
아프리카	2005	수면제 및 진정제	
아프리카	2005	항우울제	
아프리카	2006	소화관 및 신진대사	
아프리카	2006	제산제	
아프리카	2006	소화성궤양 및 위장용 약물	
아프리카	2006	당뇨 약물	
아프리카	2006	심장 배당체	
아프리카	2006	항 부정맥제	
아프리카	2006	이뇨제	
아프리카	2006	향균제	
아프리카	2006	진통제	
아프리카	2006	수면제 및 진정제	
아프리카	2006	항우울제	
아프리카	2007	소화관 및 신진대사	
아프리카	2007	제산제	
아프리카	2007	소화성궤양 및 위장용 약물	
아프리카	2007	당뇨 약물	
아프리카	2007	심장 배당체	
아프리카	2007	항 부정맥제	
아프리카	2007	이뇨제	
아프리카	2007	향균제	
아프리카	2007	진통제	
아프리카	2007	수면제 및 진정제	
아프리카	2007	항우울제	
아프리카	2008	소화관 및 신진대사	
아프리카	2008	제산제	
아프리카	2008	소화성궤양 및 위장용 약물	
아프리카	2008	당뇨 약물	
아프리카	2008	심장 배당체	
아프리카	2008	항 부정맥제	
아프리카	2008	이뇨제	
아프리카	2008	향균제	
아프리카	2008	진통제	
아프리카	2008	수면제 및 진정제	
아프리카	2008	항우울제	
아프리카	2009	소화관 및 신진대사	
아프리카	2009	제산제	
아프리카	2009	소화성궤양 및 위장용 약물	
아프리카	2009	당뇨 약물	
아프리카	2009	심장 배당체	
아프리카	2009	항 부정맥제	
아프리카	2009	이뇨제	
아프리카	2009	향균제	
아프리카	2009	진통제	
아프리카	2009	수면제 및 진정제	
아프리카	2009	항우울제	
아프리카	2010	소화관 및 신진대사	
아프리카	2010	제산제	
아프리카	2010	소화성궤양 및 위장용 약물	
아프리카	2010	당뇨 약물	
아프리카	2010	심장 배당체	
아프리카	2010	항 부정맥제	
아프리카	2010	이뇨제	
아프리카	2010	향균제	
아프리카	2010	진통제	
아프리카	2010	수면제 및 진정제	
아프리카	2010	항우울제	
아프리카	2011	소화관 및 신진대사	
아프리카	2011	제산제	
아프리카	2011	소화성궤양 및 위장용 약물	
아프리카	2011	당뇨 약물	
아프리카	2011	심장 배당체	
아프리카	2011	항 부정맥제	
아프리카	2011	이뇨제	
아프리카	2011	향균제	
아프리카	2011	진통제	
아프리카	2011	수면제 및 진정제	
아프리카	2011	항우울제	
아프리카	2012	소화관 및 신진대사	
아프리카	2012	제산제	
아프리카	2012	소화성궤양 및 위장용 약물	
아프리카	2012	당뇨 약물	
아프리카	2012	심장 배당체	
아프리카	2012	항 부정맥제	
아프리카	2012	이뇨제	
아프리카	2012	향균제	
아프리카	2012	진통제	
아프리카	2012	수면제 및 진정제	
아프리카	2012	항우울제	
아프리카	2013	소화관 및 신진대사	
아프리카	2013	제산제	
아프리카	2013	소화성궤양 및 위장용 약물	
아프리카	2013	당뇨 약물	
아프리카	2013	심장 배당체	
아프리카	2013	항 부정맥제	
아프리카	2013	이뇨제	
아프리카	2013	향균제	
아프리카	2013	진통제	
아프리카	2013	수면제 및 진정제	
아프리카	2013	항우울제	
아프리카	2014	소화관 및 신진대사	
아프리카	2014	제산제	
아프리카	2014	소화성궤양 및 위장용 약물	
아프리카	2014	당뇨 약물	
아프리카	2014	심장 배당체	
아프리카	2014	항 부정맥제	
아프리카	2014	이뇨제	
아프리카	2014	향균제	
아프리카	2014	진통제	
아프리카	2014	수면제 및 진정제	
아프리카	2014	항우울제	
아프리카	2015	소화관 및 신진대사	
아프리카	2015	제산제	
아프리카	2015	소화성궤양 및 위장용 약물	
아프리카	2015	당뇨 약물	
아프리카	2015	심장 배당체	
아프리카	2015	항 부정맥제	
아프리카	2015	이뇨제	
아프리카	2015	향균제	
아프리카	2015	진통제	
아프리카	2015	수면제 및 진정제	
아프리카	2015	항우울제	
아프리카	2016	소화관 및 신진대사	
아프리카	2016	제산제	
아프리카	2016	소화성궤양 및 위장용 약물	
아프리카	2016	당뇨 약물	
아프리카	2016	심장 배당체	
아프리카	2016	항 부정맥제	
아프리카	2016	이뇨제	
아프리카	2016	향균제	
아프리카	2016	진통제	
아프리카	2016	수면제 및 진정제	
아프리카	2016	항우울제	
아프리카	2017	소화관 및 신진대사	
아프리카	2017	제산제	
아프리카	2017	소화성궤양 및 위장용 약물	
아프리카	2017	당뇨 약물	
아프리카	2017	심장 배당체	
아프리카	2017	항 부정맥제	
아프리카	2017	이뇨제	
아프리카	2017	향균제	
아프리카	2017	진통제	
아프리카	2017	수면제 및 진정제	
아프리카	2017	항우울제	
아프리카	2018	소화관 및 신진대사	
아프리카	2018	제산제	
아프리카	2018	소화성궤양 및 위장용 약물	
아프리카	2018	당뇨 약물	
아프리카	2018	심장 배당체	
아프리카	2018	항 부정맥제	
아프리카	2018	이뇨제	
아프리카	2018	향균제	
아프리카	2018	진통제	
아프리카	2018	수면제 및 진정제	
아프리카	2018	항우울제	
아프리카	2019	소화관 및 신진대사	
아프리카	2019	제산제	
아프리카	2019	소화성궤양 및 위장용 약물	
아프리카	2019	당뇨 약물	
아프리카	2019	심장 배당체	
아프리카	2019	항 부정맥제	
아프리카	2019	이뇨제	
아프리카	2019	향균제	
아프리카	2019	진통제	
아프리카	2019	수면제 및 진정제	
아프리카	2019	항우울제	
아프리카	2020	소화관 및 신진대사	
아프리카	2020	제산제	
아프리카	2020	소화성궤양 및 위장용 약물	
아프리카	2020	당뇨 약물	
아프리카	2020	심장 배당체	
아프리카	2020	항 부정맥제	
아프리카	2020	이뇨제	
아프리카	2020	향균제	
아프리카	2020	진통제	
아프리카	2020	수면제 및 진정제	
아프리카	2020	항우울제	
오세아니아	1998	소화관 및 신진대사	
오세아니아	1998	제산제	
오세아니아	1998	소화성궤양 및 위장용 약물	
오세아니아	1998	당뇨 약물	
오세아니아	1998	심장 배당체	
오세아니아	1998	항 부정맥제	
오세아니아	1998	이뇨제	
오세아니아	1998	향균제	
오세아니아	1998	진통제	
오세아니아	1998	수면제 및 진정제	
오세아니아	1998	항우울제	
오세아니아	1999	소화관 및 신진대사	
오세아니아	1999	제산제	
오세아니아	1999	소화성궤양 및 위장용 약물	
오세아니아	1999	당뇨 약물	
오세아니아	1999	심장 배당체	
오세아니아	1999	항 부정맥제	
오세아니아	1999	이뇨제	
오세아니아	1999	향균제	
오세아니아	1999	진통제	
오세아니아	1999	수면제 및 진정제	
오세아니아	1999	항우울제	
오세아니아	2000	소화관 및 신진대사	
오세아니아	2000	제산제	
오세아니아	2000	소화성궤양 및 위장용 약물	
오세아니아	2000	당뇨 약물	
오세아니아	2000	심장 배당체	
오세아니아	2000	항 부정맥제	
오세아니아	2000	이뇨제	
오세아니아	2000	향균제	
오세아니아	2000	진통제	
오세아니아	2000	수면제 및 진정제	
오세아니아	2000	항우울제	
오세아니아	2001	소화관 및 신진대사	
오세아니아	2001	제산제	
오세아니아	2001	소화성궤양 및 위장용 약물	
오세아니아	2001	당뇨 약물	
오세아니아	2001	심장 배당체	
오세아니아	2001	항 부정맥제	
오세아니아	2001	이뇨제	
오세아니아	2001	향균제	
오세아니아	2001	진통제	
오세아니아	2001	수면제 및 진정제	
오세아니아	2001	항우울제	
오세아니아	2002	소화관 및 신진대사	
오세아니아	2002	제산제	
오세아니아	2002	소화성궤양 및 위장용 약물	
오세아니아	2002	당뇨 약물	
오세아니아	2002	심장 배당체	
오세아니아	2002	항 부정맥제	
오세아니아	2002	이뇨제	
오세아니아	2002	향균제	
오세아니아	2002	진통제	
오세아니아	2002	수면제 및 진정제	
오세아니아	2002	항우울제	
오세아니아	2003	소화관 및 신진대사	
오세아니아	2003	제산제	
오세아니아	2003	소화성궤양 및 위장용 약물	
오세아니아	2003	당뇨 약물	
오세아니아	2003	심장 배당체	
오세아니아	2003	항 부정맥제	
오세아니아	2003	이뇨제	
오세아니아	2003	향균제	
오세아니아	2003	진통제	
오세아니아	2003	수면제 및 진정제	
오세아니아	2003	항우울제	
오세아니아	2004	소화관 및 신진대사	
오세아니아	2004	제산제	
오세아니아	2004	소화성궤양 및 위장용 약물	
오세아니아	2004	당뇨 약물	
오세아니아	2004	심장 배당체	
오세아니아	2004	항 부정맥제	
오세아니아	2004	이뇨제	
오세아니아	2004	향균제	
오세아니아	2004	진통제	
오세아니아	2004	수면제 및 진정제	
오세아니아	2004	항우울제	
오세아니아	2005	소화관 및 신진대사	
오세아니아	2005	제산제	
오세아니아	2005	소화성궤양 및 위장용 약물	
오세아니아	2005	당뇨 약물	
오세아니아	2005	심장 배당체	
오세아니아	2005	항 부정맥제	
오세아니아	2005	이뇨제	
오세아니아	2005	향균제	
오세아니아	2005	진통제	
오세아니아	2005	수면제 및 진정제	
오세아니아	2005	항우울제	
오세아니아	2006	소화관 및 신진대사	
오세아니아	2006	제산제	
오세아니아	2006	소화성궤양 및 위장용 약물	
오세아니아	2006	당뇨 약물	
오세아니아	2006	심장 배당체	
오세아니아	2006	항 부정맥제	
오세아니아	2006	이뇨제	
오세아니아	2006	향균제	
오세아니아	2006	진통제	
오세아니아	2006	수면제 및 진정제	
오세아니아	2006	항우울제	
오세아니아	2007	소화관 및 신진대사	
오세아니아	2007	제산제	
오세아니아	2007	소화성궤양 및 위장용 약물	
오세아니아	2007	당뇨 약물	
오세아니아	2007	심장 배당체	
오세아니아	2007	항 부정맥제	
오세아니아	2007	이뇨제	
오세아니아	2007	향균제	
오세아니아	2007	진통제	
오세아니아	2007	수면제 및 진정제	
오세아니아	2007	항우울제	
오세아니아	2008	소화관 및 신진대사	
오세아니아	2008	제산제	
오세아니아	2008	소화성궤양 및 위장용 약물	
오세아니아	2008	당뇨 약물	
오세아니아	2008	심장 배당체	
오세아니아	2008	항 부정맥제	
오세아니아	2008	이뇨제	
오세아니아	2008	향균제	
오세아니아	2008	진통제	
오세아니아	2008	수면제 및 진정제	
오세아니아	2008	항우울제	
오세아니아	2009	소화관 및 신진대사	
오세아니아	2009	제산제	
오세아니아	2009	소화성궤양 및 위장용 약물	
오세아니아	2009	당뇨 약물	
오세아니아	2009	심장 배당체	
오세아니아	2009	항 부정맥제	
오세아니아	2009	이뇨제	
오세아니아	2009	향균제	
오세아니아	2009	진통제	
오세아니아	2009	수면제 및 진정제	
오세아니아	2009	항우울제	
오세아니아	2010	소화관 및 신진대사	
오세아니아	2010	제산제	
오세아니아	2010	소화성궤양 및 위장용 약물	
오세아니아	2010	당뇨 약물	
오세아니아	2010	심장 배당체	
오세아니아	2010	항 부정맥제	
오세아니아	2010	이뇨제	
